,Filename,text,language
0,kan_0325.wav,Kannada Chitrangada hinnale gayak,Kannad
0,kan_0326.wav,Kannada Wikipedia Urdu Muktha Kannada vishwakosha,Kannad
0,kan_0327.wav,Upendra nirdeshana da modala Kannada chalanachitra,Kannad
0,kan_0328.wav,Mysore Sansthan navannu kuritu lekhana galu,Kannad
0,kan_0329.wav,saree ke history lekhan Bannu Nimbu prarambh Sabha,Kannad
0,kan_0330.wav,Tirupati Devasthanam Mughal Asthana with answer,Kannad
0,kan_0331.wav,is swaragalu Sandhya ki swaravagi,Kannad
0,kan_0332.wav,idhar Bhagya nimmakaya prashnegalu 2009 Nanna Charcha,Kannad
0,kan_0333.wav,Nana Peeta prashasti padeda Kannada Pratham vyakti,Kannad
0,kan_0334.wav,Davanagere Jile Urdu Taluka Kendra,Kannad
0,kan_0335.wav,Nayanthara Hasya natak Laagi Poshak Kannada Patra Vahi Siddhant,Kannad
0,kan_0336.wav,Mysore Anu Karnataka samskruthika Rajdhani Indu Karela,Kannad
0,kan_0337.wav,French bhashe today Kusha Avanigadda,Kannad
0,kan_0338.wav,purv Asia deshagalu Pada vannu lekhan Agali huduki,Kannad
0,kan_0339.wav,Dr Gaurav Pradhan,Kannad
0,kan_0340.wav,bharatada andina Rashtrapati Dr Rajendra Prasad Vishesh karykram Mughal-e-Azam Saiyan udghatan,Kannad
0,kan_0341.wav,Ram Manohar Lohia Avadh Bhartiya Swatantra horatagararu Madhu Samajwadi rajakiya Naik,Kannad
0,kan_0342.wav,kannadadalli tata tata,Kannad
0,kan_0343.wav,Madhya Africa the Urdu Disha,Kannad
0,kan_0344.wav,Mr Lohagarh taiyari ke idhar aa in UPA yoga,Kannad
0,kan_0345.wav,Sahitya Mattu paramparik Ritik a r,Kannad
0,kan_0346.wav,Saree Ke Pavan Bera le kanaganahalli,Kannad
0,kan_0347.wav,Mysore adesar energy auditor Kendra mein to Hindi Mysore Sansthan Majhi Rajdhani,Kannad
0,kan_0348.wav,Sri Kuvempu Bendre Shivaram karanth Badal Aadha Sreshta Lekar bandaru,Kannad
0,kan_0349.wav,bharatada pramuka cricket aatagara,Kannad
0,kan_0350.wav,Hindupur another prakara Evaru Chiranjeevi Galli uber,Kannad
0,kan_0351.wav,mondina vidyabyasa Mumbai in Elphinstone college Nalli nadakuthu,Kannad
0,kan_0352.wav,vishwada kalawade hello mulya nivasi Kalu Balu Balu,Kannad
0,kan_0353.wav,what are our Bharat Desh,Kannad
0,kan_0354.wav,Karnataka Vishwa Vidyalaya near Avadi,Kannad
0,kan_0355.wav,Idhu Kadhala Rajwada adhikarita bhashe,Kannad
0,kan_0356.wav,Evaru navoday ka Lada restaurant Sahid,Kannad
0,kan_0357.wav,Samanya varg II Hisar upyog nallagutta n do,Kannad
0,kan_0358.wav,Europe Khandala Ragni Bhag Dilruba Disha,Kannad
0,kan_0359.wav,every gay moveru hennu makkalu Abba Maga,Kannad
0,kan_0360.wav,Evaru Eega Tamil Chitrangada Janapriya Natalie obara Girdhari,Kannad
0,kan_0361.wav,havyaka Kannada Garu hesarina lekhan avanu ne prarambh,Kannad
0,kan_0362.wav,Karnataka Ratna to Karnataka rajya Sarkar needuva Pratishtha prashasti,Kannad
0,kan_0363.wav,pregnant manasina Bondhu sthiti aathava Guna endu Parganas alag Uttar,Kannad
0,kan_0364.wav,dharmika vyakti Galu padovano lekhan Agali hudki,Kannad
0,kan_0365.wav,Chilli Idli coffee by Di Bella,Kannad
0,kan_0366.wav,Mysore Vishwa Vidyalaya Noida gaurava d litt,Kannad
0,kan_0367.wav,Kodagu Jilla and taluka jilla Kendra,Kannad
0,kan_0368.wav,Mahabharat ka mukhya Hastinapur order order little Bhagya kuruvansh Ada sadasya ranadive Nadi Yuva horat vano kurta 2,Kannad
0,kan_0369.wav,Ek Andhera Vyas called anantara,Kannad
0,kan_0370.wav,Udupi Zilla Taluka Lekha Nagar,Kannad
0,kan_0371.wav,Dr dawai sampadit Sidha Evaru Adhyapak Ragi Seva Nivrutti,Kannad
0,kan_0372.wav,xile atyant taluku,Kannad
0,kan_0373.wav,Vandu Kannada Moola in Urdu Uttara Bharath Mall,Kannad
0,kan_0374.wav,Kannada vishwakosha vandhu Mukta vishwakosha,Kannad
0,kan_0375.wav,natakakara Renukoot to Lekha Nagar,Kannad
0,kan_0376.wav,Ganesh Hegde Ramakrishna Hegde r,Kannad
0,kan_0377.wav,havyaka kannadigaru Pada vannu lekhan Agali huduki,Kannad
0,kan_0378.wav,hubballi Mathur daravada avali Nagar,Kannad
0,kan_0379.wav,Agni Asia da Urdu rashtra,Kannad
0,kan_0380.wav,Mangala Kannada chalanachitra mahiti lekhan inodai,Kannad
0,kan_0381.wav,havamana hesarina lekhan neevu prarambh,Kannad
0,kan_0382.wav,Jahan Annu maneyali taiyar vidhanam caffeine from another male mukhya prabhava Mandir Uttar,Kannad
0,kan_0383.wav,srirangapattana kala kala Mysore Sansthan other Rajdhani,Kannad
0,kan_0384.wav,Kannada vaigyanik Galu hesarina lekhana vannu Nee,Kannad
0,kan_0385.wav,Kannada Sahitya Parishat Teena Gaurav prashasti,Kannad
0,kan_0386.wav,karnatakada Prakhyat Janapada Kale Akshar gana Kshetra dalli Uttara Kannada,Kannad
0,kan_0387.wav,Evaru makkali gagi Anaika critical,Kannad
0,kan_0388.wav,TN Seetharam edhara pradhana nirdeshakaru,Kannad
0,kan_0389.wav,Uttar Africa Delhi Rewa 12 Disha,Kannad
0,kan_0390.wav,idhar kinta Uttam r2hel Aalu sadhya Villa,Kannad
0,kan_0391.wav,Eid vyakaran Ada Urdu anchor,Kannad
0,kan_0392.wav,Bharat prashastha Adhyaksh Pratibha Patil,Kannad
0,kan_0393.wav,vividha Desh jhagada beginner lekhan,Kannad
0,kan_0394.wav,Hawa Mana Pada vannu lekhan Agali ki,Kannad
0,kan_0395.wav,Eid Aawara sarvjanik jeevanada coronavirus,Kannad
0,kan_0396.wav,Muna Dhatu Gada Bhagya agale template to muladha to ID,Kannad
0,kan_0397.wav,Nepal Dakshin Asia The Hindu rashtra,Kannad
0,kan_0398.wav,Congo Samanya vagi Madhya Africa Delhi Congo Nadi hariyuva Suchi,Kannad
0,kan_0399.wav,Uttara Europe hesarina lekhan neevu prarambh,Kannad
0,kan_0400.wav,Ramakrishna Hegde Chaitrada Lena Pradhan Patra,Kannad
0,kan_0401.wav,Kannada vaigyanik Aalu padanu lekhan Agali huduki,Kannad
0,kan_0402.wav,Bengaluru Vishwa Vidyalaya every gaurava doctor 8 and 9 needed,Kannad
0,kan_0403.wav,Alia Vera Chaturthi Ke Gana Bajega Yari gutila,Kannad
0,kan_0404.wav,Bharati Chaitrada Mulakat chitraranga pravesha,Kannad
0,kan_0405.wav,rajakiya tatvagalu Bhagya Lekh Nagar Wardha,Kannad
0,kan_0406.wav,Bharat Mandal Adhyaksh Shri Babu Rajendra Prasad,Kannad
0,kan_0407.wav,Maharaja krishnaraja Wadiyar Amara Jyothi Mysore Raja,Kannad
0,kan_0408.wav,Rajkumar Hindi gana Maar Dala Re,Kannad
0,kan_0409.wav,Sahitya aane ka Prakar Agali avaru,Kannad
0,kan_0410.wav,Dakshin Korea history lekhan navannu Ne prarambh Bahu 2,Kannad
0,kan_0411.wav,Sri Madhvacharya Ru Anaika critical and Sanskrit Delhi,Kannad
0,kan_0412.wav,Nepal who Vishva Hindu rashtra,Kannad
0,kan_0413.wav,Uttar Europe Madhavan Lekha Nagar,Kannad
0,kan_0414.wav,edenu kannadigara Bhagavad Gita,Kannad
0,kan_0415.wav,Evaru Noble Vigyan Raman samipa sambandhi,Kannad
0,kan_0416.wav,Idhu Idhu Hisar Jile Kendra how do,Kannad
0,kan_0417.wav,our Mangaluru Manjunatha Chaitrada Sambhashana Kalu Janapriya,Kannad
0,kan_0418.wav,Shanta Mahasagar adelina Bondhu rashtra,Kannad
0,kan_0419.wav,tingly movie Tu dinagalu,Kannad
0,kan_0420.wav,rajkiy ke sambandh Pata lekin agar agar,Kannad
0,kan_0421.wav,tumakuru hagu Bengaluru Galli vyasanga m a Balika Bengaluru Central college in Delhi both are Shastra Adhyapak,Kannad
0,kan_0422.wav,Dakshin Korea Pavan where lekhan Agali huduki,Kannad
0,kan_0423.wav,Dakshin America Kannada Pramukh lekhak navannu prarambh,Kannad
0,kan_0424.wav,Aaj Darinda Vidha Vidha Kala Delhi poochha tha vah niche sthan,Kannad
0,kan_0425.wav,Dakshina Bharat mein to Sri Lanka Gada Gada Gada 9 Mata Nadol bhajan,Kannad
0,kan_0426.wav,Paschim Asia da Urdu rashtra,Kannad
0,kan_0427.wav,Idhu Nashik Vibhag are mein to Nashik Jilla or Delete Atma ka Kendra how do,Kannad
0,kan_0428.wav,Krishna Murthy puranika Avara Kadambari aadharit Chitra,Kannad
0,kan_0429.wav,average Jennifer maguvina hesaru Kumaraswamy,Kannad
0,kan_0430.wav,Bharat Nepal ko Sri Lanka Aadha idhar Aadha Udhar,Kannad
0,kan_0431.wav,Nayanthara Europe Nalli banthu,Kannad
0,kan_0432.wav,Eid Kannada chalanachitra lekhan,Kannad
0,kan_0433.wav,Karnataka Vishwa Vidyalaya,Kannad
0,kan_0434.wav,kaigarika wali salwar mister Lohagarh Eid,Kannad
0,kan_0435.wav,Dakshin America Khandala from karo,Kannad
0,kan_0436.wav,u r e t Chinna Kannada chalanachitra Sri Manjunatha Kannada Soundarya,Kannad
0,kan_0437.wav,Kannada chalanachitra viale Bhagya Mahiti ke ilake,Kannad
0,kan_0438.wav,bhumiya Morena dauda mahasagaram,Kannad
0,kan_0439.wav,bagilanu Madhubala kareyuttare,Kannad
0,kan_0440.wav,karnatakada Urdu Jile Mandya Jile Rajadhani Mandya Nagar,Kannad
0,kan_0441.wav,Eid Mumbai na atyant dubara jagah,Kannad
0,kan_0442.wav,Achyutam Hindi gayak ka Hindu rashtra prashasti,Kannad
0,kan_0443.wav,belagavi r r,Kannad
0,kan_0444.wav,poornachandra Tejaswi Avara Itni Chuna Kriti,Kannad
0,kan_0445.wav,Datta aksharagalu Kamsutra aksharagalu,Kannad
0,kan_0446.wav,Davanagere jilla taluka Bhagya Lekha Nagar,Kannad
0,kan_0447.wav,Masi Venkatesha Iyengar kya tak Kannada,Kannad
0,kan_0448.wav,Dharwad Karnataka college in Nalli Bhavna Shastri Adhyapak Ragi Seva Nivrutti,Kannad
0,kan_0449.wav,BKC Te ya Tangi Mein To Lakshman hendthi,Kannad
0,kan_0450.wav,Chaturanga avvaru Vidyalay Kadambari,Kannad
0,kan_0451.wav,Sankranti yamba Kannada chalanachitra Bhagya Mahiti Sankranthi chalanachitra,Kannad
0,kan_0452.wav,Mane gedda Maga Chitra,Kannad
0,kan_0453.wav,Karnataka ekikarana hesarina lekhan,Kannad
0,kan_0454.wav,bhai Rabari Ke sambandh Patta Mahiti Pili nodabaradu,Kannad
0,kan_0455.wav,Manjunatha Varu Ashwini average had to Varsha coach Aage Kailash samaddar,Kannad
0,kan_0456.wav,Mangaluru Karnataka da Munda mukhya Vanijya Kendra,Kannad
0,kan_0457.wav,Aarti Janak Priya 3D cricket,Kannad
0,kan_0458.wav,Bharat dakshata tennis aatagara,Kannad
0,kan_0459.wav,GP rajarathnam Kannada tagaru,Kannad
0,kan_0460.wav,anuvad mein le mukhya patake,Kannad
0,kan_0461.wav,Alina pramuka bhashegalu Tulu Konkani Kannada Madhu Bihari bhasha,Kannad
0,kan_0462.wav,Shivaram karanth Arun Prachi siruvanthadu Kadambari,Kannad
0,kan_0463.wav,Sitaram nirdeshana da Ithu Zarina ki dharavahik mahiti,Kannad
0,kan_0464.wav,Mangaluru Karnataka Dakshina Kannada Jilla adalita Kendra,Kannad
0,kan_0465.wav,Karnataka ekikarana badavanu lekhan Agali,Kannad
0,kan_0466.wav,Karnataka Sahitya Academy Gaurav prashasti,Kannad
0,kan_0467.wav,churidar kanasugalu barakhadi Mein Praman Delhi,Kannad
0,kan_0468.wav,are there Varum Hrithik jeevanada Nandi,Kannad
0,kan_0469.wav,Shiva Anup Bharat Jannat Mahatma and karedaru,Kannad
0,kan_0470.wav,Kannada Vishwavidyalay Janapada Vibhag,Kannad
0,kan_0471.wav,Kannada Pramukh nirdeshaka Nagendra Yaaru iva Thanda,Kannad
0,kan_0472.wav,Arthi Venkatesh Evaru Riti Ali Vaidya,Kannad
0,kan_0473.wav,Harihar devathe Hindu dharma devathe,Kannad
0,kan_0474.wav,Nimbu bareda Mahiti Nanu,Kannad
0,kan_0475.wav,panchada adyanta purathana Grand Agali vedagalu mukhya Vadhu,Kannad
0,kan_0476.wav,Aneka kannadigaru in Agar vividha Kshetra Galli,Kannad
0,kan_0477.wav,Kolhapur Jilla Kendra,Kannad
0,kan_0478.wav,Karnataka rajya Delhi Bengaluru Kannada Chitrangada Udyog Nagar,Kannad
0,kan_0479.wav,British Samrajya jagattina itihasadali ATI Vishal Samrajya Bagi 2,Kannad
0,kan_0480.wav,Haveri Karnataka Urdu Jile,Kannad
0,kan_0481.wav,nalku Gandu makkala ibbaru hennu makkalu,Kannad
0,kan_0482.wav,DVG Avara critical,Kannad
0,kan_0483.wav,Ek Kala ke UT Masa in 2009,Kannad
0,kan_0484.wav,America sanyukt Sansthan Swatantra paaduthu,Kannad
0,kan_0485.wav,Eid ul Samanya varg e October pingala Nadi Urdu,Kannad
0,kan_0486.wav,aap Galli karykram Vishesh avagi history se bahut,Kannad
0,kan_0487.wav,Bhalla really snatakottar padavi,Kannad
0,kan_0488.wav,Germany Desh Ka mood dhanagar,Kannad
0,kan_0489.wav,Mumbai Nagaram Maharashtra Rajdhani,Kannad
0,kan_0490.wav,madannada ke Pramukh Patra Vahi Siddhant,Kannad
0,kan_0491.wav,vachana Sangeeta delivery ke hit Chua Shakti,Kannad
0,kan_0492.wav,hagu swargamanu,Kannad
0,kan_0493.wav,Rajkiya Kendra how do,Kannad
0,kan_0494.wav,Bhartiya Anu sirikonda,Kannad
0,kan_0495.wav,lekhana vannu stalantarit Sudhu suktiyan do Nanna Ani se Kate,Kannad
0,kan_0496.wav,Zarina nimbu prarambh,Kannad
0,kan_0497.wav,hossana Kannada Sahitya sammelana Adhyaksha,Kannad
0,kan_0498.wav,padavi padeda Balika pradhyapak Ragi Seva Nivrutti,Kannad
0,kan_0499.wav,better the legal Urdu quotes,Kannad
0,kan_0500.wav,Madhu Kidhar prashasti Puraskar Kalu Sun TV,Kannad
0,kan_0501.wav,ISM stair igiena Adhyaksh Shri n Chandra,Kannad
0,kan_0502.wav,Govinda Pai rashtrakavi in 2018 Kannada Sahitya,Kannad
0,kan_0503.wav,Hindu Maha Sagara Delina 123 par rashtra,Kannad
0,kan_0504.wav,Mangala Kannada patrike Bhagya mahiti lekhan,Kannad
0,kan_0505.wav,Rajkumar avaru Chitra Delhi daru,Kannad
0,kan_0506.wav,Shiva prathamika hug Madhyamik Shiksha daravada jaruri tha,Kannad
0,kan_0507.wav,Kidhar anantara Tungabhadra Ambar Munde Andhra Pradesh Delhi Krishna nadi,Kannad
0,kan_0508.wav,Mysore bank Nalli Naukari Duri 2,Kannad
0,kan_0509.wav,Tamma mundina Jeevana Banu idhar really Nadi second hogalu Daru Daru,Kannad
0,kan_0510.wav,Caribbean Samudra Dal Lena Bondhu Maharashtra,Kannad
0,kan_0511.wav,Uday Shankar Mathur Chitra nirdeshak II Raj Rajkumar Vara makkalu,Kannad
0,kan_0512.wav,Gubbi Tumkur Jile Vandu Taluk Kendra,Kannad
0,kan_0513.wav,Everett I Leelavathi Thande Ramu,Kannad
0,kan_0514.wav,vah Karya atyant Yashasvi aagi to,Kannad
0,kan_0515.wav,han do per divano Mere Lekh Nagar Halli Hudugi,Kannad
0,kan_0516.wav,paschima europeana Anek Rashtra Galli iritty,Kannad
0,kan_0517.wav,bharatada adhikta Bhasha Gali ke Bhartiya bhashegalu n Varu,Kannad
0,kan_0518.wav,Bharat Desh Sada Karnataka rajyada Shivamogga jila Rewa vandhu Nagar,Kannad
0,kan_0519.wav,prakritik Soundarya other Ali Bahu Pramukh Vadhu,Kannad
0,kan_0520.wav,belagavi Uttara Karnataka dalli iruva Nagar Madhu Jile,Kannad
0,kan_0521.wav,idhar aa Sami padal Rewa prasiddha Vada sthalagalu Hampi to Hospet,Kannad
0,kan_0522.wav,Shiva Sampoorna hesaru Manohar Murthy,Kannad
0,kan_0523.wav,Bhartiya Chitra Rang Dali adallu Dakshina Bharat Ka Chitra Rang Dali SP Balasubramaniam avaru Bahra prasiddh gayak karo,Kannad
0,kan_0524.wav,Hanu Kalu hesarina Lekar navannu Nimbu prarambh Bahu 2,Kannad
0,kan_0525.wav,Mumbai mein tu Bengaluru Nagar Agali idhar Mele,Kannad
0,kan_0526.wav,antrashtriy Kanoon sarvabhouma Rashtra gardener 2 winner udyama Sen parisara Mein To idhar Abhishek Bhagya today,Kannad
0,kan_0527.wav,Thirthahalli Shivamogga jilla taluka vandhu Taluka na Kendra,Kannad
0,kan_0528.wav,Gajina taiyari maradalu Pradhan kachra vastu,Kannad
0,kan_0529.wav,inalco Chitra Galli Prakash M hesarina CID Patra Delhi Dr Rajkumar abhineta Siddharth,Kannad
0,kan_0530.wav,padavi Anu Mysore Vishwavidyalay adhinta MBA Pada Pada ru,Kannad
0,kan_0531.wav,Bhasha Nu Sanskrit Bhasha prachina kalada suprasiddha natak Kara,Kannad
0,kan_0532.wav,ganit Vishay dalli snatakottar nagabhushana Bengaluru Jile ki daru,Kannad
0,kan_0533.wav,Hanu Kalu padarnnu lekhan Agali huduki,Kannad
0,kan_0534.wav,maragalu hesarina Le Kanavan manaivi prarambh,Kannad
0,kan_0535.wav,inter Malayalam new Kattar nirmanadalli vyapak vagi,Kannad
0,kan_0536.wav,suryana Kanta Kshetra 12 Madhava parinamagalu 912 Chaturthi ke golu molu karayalle kutta,Kannad
0,kan_0537.wav,Karnataka Rajwada Nagara Mathur Zarina Rajdhani,Kannad
0,kan_0538.wav,Uranus Grah mandawada vyavastha Nu Hon De De,Kannad
0,kan_0539.wav,ivanu Arthashastra emba Kriti and Siddhant,Kannad
0,kan_0540.wav,Idhu DVG avaru Pratik Odia Sahitya ke sali Sidha se Hue gagi Santa puraskara,Kannad
0,kan_0541.wav,Chandrama na padati Ali mazar Gala hesaru kaalu Tere Te Hue,Kannad
0,kan_0542.wav,Yesudas Vani Jayaram Manjula Gururaj,Kannad
0,kan_0543.wav,East India Association Mumbai sakege sadasya ra geet daru,Kannad
0,kan_0544.wav,Malati Rao Evaru Bengaluru Nalli Bhartiya angler Sahiti,Kannad
0,kan_0545.wav,maragalu padanu lekhan Agali huduki,Kannad
0,kan_0546.wav,are Manaya Royal School Nalli Awara vidyabyasa,Kannad
0,kan_0547.wav,yella Lohagarh ki Chennai,Kannad
0,kan_0548.wav,Jila mukhya Nadi hemawati Munde Kaveri Nadi Sher,Kannad
0,kan_0549.wav,Kannada Sahitya Parishat Cena Adhyaksh Ragi Masti Seva solicitor,Kannad
0,kan_0550.wav,mavina hannina tarlegalu hesarina Le Kanavan manaivi prarambh,Kannad
0,kan_0551.wav,samprada yah anandasagara Chitra Galli Siddharth,Kannad
0,kan_0552.wav,Idhu Bahara Alpha Praman Delhi upyog,Kannad
0,kan_0553.wav,bharatada Chitra Katha pustakagalu hesarina lekhan,Kannad
0,kan_0554.wav,Shankar Nag abhineta Kannada chalanachitra Geeta Bhagya mahiti lekhan,Kannad
0,kan_0555.wav,Kannada Chitrangada prasiddh laterally of Baru,Kannad
0,kan_0556.wav,Sagara Evaru Kannada Sahitya,Kannad
0,kan_0557.wav,Veena Varu Karnataka Vishwa Vidyalaya Tinda padru,Kannad
0,kan_0558.wav,Koppal jilla taluka Kendra,Kannad
0,kan_0559.wav,an acre BD harshalache Nagar Bareilly,Kannad
0,kan_0560.wav,Gandhi Jayanti Mahatma Gandhi Avara Janm dinacharane,Kannad
0,kan_0561.wav,Eden 9 Platinum na Badal salwar Vastu ka upyog Suthar,Kannad
0,kan_0562.wav,is Samay yadalli Sahitya Sangeetha Nritya madannada karykram,Kannad
0,kan_0563.wav,hockey hesarina lekhan navannu new prarambh,Kannad
0,kan_0564.wav,bharatada Chitra Katha pustakagalu padovano lekhan,Kannad
0,kan_0565.wav,Kari behan Samudra deliver Urdu Maharashtra,Kannad
0,kan_0566.wav,Maa to Canada Latin America mein to Caribbean,Kannad
0,kan_0567.wav,karnatakada sushka vatavaran Thalli h aagi kandukur,Kannad
0,kan_0568.wav,Idhu Pratigya 2 varsh adhigam mein,Kannad
0,kan_0569.wav,Vishal Yadav Bhagya Pustak Bhawan Haridwar,Kannad
0,kan_0570.wav,Bhartiya Vaidya hesarina lekhan neevu prarambh,Kannad
0,kan_0571.wav,alinda your money visaru hanagal to,Kannad
0,kan_0572.wav,han ki father vannu lekhan Agali,Kannad
0,kan_0573.wav,Ballari Jilla in Urdu Pramukh Patna Hospet Tungabhadra aane ka tukra neeranu,Kannad
0,kan_0574.wav,Pluto Mattu adara Telugu Dhruva movie upagraha galu,Kannad
0,kan_0575.wav,ginta h to Sarkari mein bhi Luta De,Kannad
0,kan_0576.wav,Gadag Patna Jila Kendra,Kannad
0,kan_0577.wav,Nanna itr-i ke Golu yas Rajkumar,Kannad
0,kan_0578.wav,Bharat ka mukhya stalagalu hesarina lekhan prarambh,Kannad
0,kan_0579.wav,puratana Tulu Lipi Malayalam lipi,Kannad
0,kan_0580.wav,Tumkur Zilla Taluka ke sambandh pata lekhanagar,Kannad
0,kan_0581.wav,salwar natak dalli Abhinay nirdeshan,Kannad
0,kan_0582.wav,Bharatiya Vidya Bhavan Bera lekhan Agali hudki,Kannad
0,kan_0583.wav,mavina hannina tarlegalu badavanu lekhan Agali Hudugi,Kannad
0,kan_0584.wav,Gandhiji avaru ahimsa Sath margheritaly chalu chalu nirdharit daru,Kannad
0,kan_0585.wav,hossana hesarina Le Kanavan manaivi prarambh,Kannad
0,kan_0586.wav,Krishi Ballari Jilla mukhya vritti,Kannad
0,kan_0587.wav,other in the garden Nu navu upyogita Beku,Kannad
0,kan_0588.wav,London nagaradalli modala Bari prakat hua,Kannad
0,kan_0589.wav,Kumar yembudu Shiva Moola hesaru,Kannad
0,kan_0590.wav,Bharat ka mukhya stalagalu padovano lekhan,Kannad
0,kan_0591.wav,Tunga Nadi Bharat ka Karnataka Rajwada nadi,Kannad
0,kan_0592.wav,kah do halwar prashasti Puraskar padhaai to,Kannad
0,kan_0593.wav,Hassan Ali Anek mukhya Pravasi Tarangalu,Kannad
0,kan_0594.wav,Mumbai Nariman Point nathira,Kannad
0,kan_0595.wav,Bhartiya sign yada Puraskar Hisar Reena lekhan prarambh,Kannad
0,kan_0596.wav,tarikere Chikmagalur Jilla vandhu Taluk Kendra,Kannad
0,kan_0597.wav,han Suna Pada vannu Bera lekin Agali ki,Kannad
0,kan_0598.wav,Himalaya unnatha parvat Pradesh Mein Panchayat Aati Hai Chennai Uttar Pradesh,Kannad
0,kan_0599.wav,murjana Gandu makkala matthu ibbaru makkalu,Kannad
0,kan_0600.wav,Krishnamoorthy Rao hesarina lekhan Ravan Ne vo prarambh,Kannad
0,kan_0601.wav,Poshak Nataraj Telugu Chitra Galli,Kannad
0,kan_0602.wav,Pandav Panch Pandav Oru prasidha,Kannad
0,kan_0603.wav,Idukki sumaru vandhu Savira jhagada Charitra,Kannad
0,kan_0604.wav,ellinda Idhu karnatakada chikmagaluru Mathur Shivamogga Jile Gala Mulakat,Kannad
0,kan_0605.wav,yugard Bhagya mahiti,Kannad
0,kan_0606.wav,are Darinda Vandu sari Ninna maathu guruthulu Riti sukta vindu anisuthide,Kannad
0,kan_0607.wav,Bhartiya Sahitya Puraskar padovano lekhan ki,Kannad
0,kan_0608.wav,Eid tumakuru Jila Pramukh Taluka Kendra,Kannad
0,kan_0609.wav,Hasya lekhak Karu hesarina Le Kanavan manaivi prarambh,Kannad
0,kan_0610.wav,Krishna Murthy Rao padavan lekhan,Kannad
0,kan_0611.wav,Karnataka rajya Lalitha Kala Academy sadasya,Kannad
0,kan_0612.wav,Rao Umashree leelawati mukhyamantri Chandru,Kannad
0,kan_0613.wav,Delhi Bahar Mandi Parsi general karna bahut,Kannad
0,kan_0614.wav,Bharat rajagada Madhu kendradalitha Pradesh Garhwal Subah adhikara Sarkar Delhi,Kannad
0,kan_0615.wav,acimol enimal,Kannad
0,kan_0616.wav,prapanchada Pramukh ka Bhasha kutumba Galli vandhu,Kannad
0,kan_0617.wav,Achyutam poshaka Nati Karnataka rajya prashasti,Kannad
0,kan_0618.wav,hendthi helidare Putta makkala Samsara Rajinama Kota,Kannad
0,kan_0619.wav,Ratan ji Dada bhai Tata Saria giraya,Kannad
0,kan_0620.wav,idhar ke Karana Evaru matanaduva Shaili,Kannad
0,kan_0621.wav,India Ambassador Sindhu Nadiya Hindi na Persian rupantar,Kannad
0,kan_0622.wav,Hasya lekhak karo Pavana Lake Nagar Nalli Hudugi,Kannad
0,kan_0623.wav,Kannada Telugu Tamil Malayalam Kannada chalanachitra Galli abhineta Siddharth,Kannad
0,kan_0624.wav,Congress Paksh da project nayakaru Sonia Gandhi Maji Pradhanmantri Rajiv Gandhi avar Patni,Kannad
0,kan_0625.wav,Gulbarga Karnataka,Kannad
0,kan_0626.wav,Shikshan Kshetra Delhi Khuda tumakuru avashya geet,Kannad
0,kan_0627.wav,Zarina Udaya TV dharavahik Urdu mahiti,Kannad
0,kan_0628.wav,Moola Dhatu Gada Bhagya Lekha Nagar Srushti,Kannad
0,kan_0629.wav,Evaru Pakistan Ada Pratham Mahila Pradhanmantri,Kannad
0,kan_0630.wav,Chitradurga Karnataka 12 Jile,Kannad
0,kan_0631.wav,Evaru belagavi pune-mumbai Ali shikshana paathu padavidhar,Kannad
0,kan_0632.wav,Dhanu karnatakada Mumbai n do,Kannad
0,kan_0633.wav,Karnataka rajyada Vandana Nagar Madhu Zarina Jila Kendra,Kannad
0,kan_0634.wav,Shiva arambhada vyasanga Bengaluru Nalli nadakuthu,Kannad
0,kan_0635.wav,salwar English Patra ke Gale Ke lekhan Bade daru,Kannad
0,kan_0636.wav,kannadadalli chinnada Pada Pada daru,Kannad
0,kan_0637.wav,Eid halavaru rashtriy antrashtriy Puraskar,Kannad
0,kan_0638.wav,idhar Ali halavaru Sana badalavane model,Kannad
0,kan_0639.wav,prapanchada pratiyondu deshada Bhagya 12 foot lekhan Srishti,Kannad
0,kan_0640.wav,idhar hasaru Greek Bhasha Ali Vichitra number 8 news today,Kannad
0,kan_0641.wav,udaharan chaduranga Aata Chaturanga Sahiti Chaturanga chalanachitra,Kannad
0,kan_0642.wav,Vadiraja Oru Putta bahala chennagide Modi Bande,Kannad
0,kan_0643.wav,Bharat ka cricket thandak ke sambandh Sidha Telugu lekhanagar,Kannad
0,kan_0644.wav,British Samrajya da vyapti story Subah nakshe,Kannad
0,kan_0645.wav,Thai Zarina Kannada chalanachitra Bhagya lekhana Puttenahalli,Kannad
0,kan_0646.wav,Kannada Pradesh Delhi Prathama prasiddh Padharo,Kannad
0,kan_0647.wav,Bengaluru Gramin adinda Re direct mollika Bengaluru gramantara lekhan,Kannad
0,kan_0648.wav,Varsha Dal lena konya thingalur,Kannad
0,kan_0649.wav,grahagalu Khesari lekhan 12 prarambh,Kannad
0,kan_0650.wav,idhar ka ghee avaru Tamma jeevanada Amulya Samaya 1,Kannad
0,kan_0651.wav,Ravichandran na Tanaji Abhinaya Sidha Prathama chalanachitra,Kannad
0,kan_0652.wav,Sanskrit pradhyapak Ragi sev saliicii nivrita Ragi,Kannad
0,kan_0653.wav,today hesarinalli Uttar America Madhu Dakshin America emba khandagalu,Kannad
0,kan_0654.wav,chamarajanagara Dakshina Karnataka Dilruba Urdu Jile,Kannad
